dept,fullDept,year,idSupplier,supplier,idCategory,fullCategory,GS-EFD,EFV,ZAS,swissmint,ESTV,EZV,BIT,EFK,EPA,BBL,SIF,ISB
EFD,Eidgenössisches Finanzdepartement,2014,482522427,Swiss Post International Logistics AG / General Parcel,14.1,Postdienste,7580.95,188877.25,6871.65,226934.5,2088506.45,4120799.2,104246.55,14837.55,413391.95,9073916.72,3272.9,
EFD,Eidgenössisches Finanzdepartement,2014,482522427,Swiss Post International Logistics AG / General Parcel,15.3,Telekommunikation,,,,,,,6431.32,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,482522427,Swiss Post International Logistics AG / General Parcel,6.1,"Transportdienstleistungen, Güter und Waren",,,,,,3022.1,,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,482522427,Swiss Post International Logistics AG / General Parcel,22,"Keiner Kategorie zuordenbar, inkl Wartung und Reparatur",,,,,,12,,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,483248357,Atos AG,16.2,Führungs- und Informatiksysteme,,,,,,10891895.57,,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,483248357,Atos AG,4.2,Maschinen und Apparate,,,,,,3985098.18,,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,483248357,Atos AG,15.4,SW-Pflege und HW Wartung,,,,,,410494.64,,,,192436.78,,
EFD,Eidgenössisches Finanzdepartement,2014,483248357,Atos AG,15.1,Hardware,,,,,,67581.93,,,,16281,,
EFD,Eidgenössisches Finanzdepartement,2014,483248357,Atos AG,18.2,Informatik-DL exkl. Personalverleih im Bereich IKT,,,,,,49680,,,,,,14968.8
EFD,Eidgenössisches Finanzdepartement,2014,483248357,Atos AG,9.2,Sicherheitsdrucksachen,,,,,,,,,,3171.74,,
EFD,Eidgenössisches Finanzdepartement,2014,483248357,Atos AG,10,"Büromatik, inkl. Präsentationstechnik, Zubehör inkl. W+R",,,,,,,,,,1209.6,,
EFD,Eidgenössisches Finanzdepartement,2014,483248357,Atos AG,15.3,Telekommunikation,,,,,,702,,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,483248357,Atos AG,7.1,Fahrzeuge,,,,,,-0.02,,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,480321330,Xerox AG,11,Kopiertechnik inkl. Wartung und Reparatur,,,,,,,,,,12438541.94,,
EFD,Eidgenössisches Finanzdepartement,2014,480321330,Xerox AG,15.4,SW-Pflege und HW Wartung,,,,,,,,,,1631377.85,,
EFD,Eidgenössisches Finanzdepartement,2014,480321330,Xerox AG,10,"Büromatik, inkl. Präsentationstechnik, Zubehör inkl. W+R",,,,,,,,,,89381.83,,
EFD,Eidgenössisches Finanzdepartement,2014,480321330,Xerox AG,15.2,Software inkl. Lizenzen,,,,,,,,,,3525.1,,
EFD,Eidgenössisches Finanzdepartement,2014,485868983,Kästli Bau AG,19.2,"Zivile Bauten, Bauleistungen inkl.Honorare",,,,,,,,,,14051942.15,,
EFD,Eidgenössisches Finanzdepartement,2014,485868983,Kästli Bau AG,19.4,"Zivile Bauten, Betrieb Immobilien",,,,,,,,,,241.9,,
EFD,Eidgenössisches Finanzdepartement,2014,481918618,Energie Wasser Bern / Störungen,19.4,"Zivile Bauten, Betrieb Immobilien",,,,93953.3,,2189.35,,,,12889807.49,,
EFD,Eidgenössisches Finanzdepartement,2014,481918618,Energie Wasser Bern / Störungen,19.2,"Zivile Bauten, Bauleistungen inkl.Honorare",,,,,,,,,,512866.4,,
EFD,Eidgenössisches Finanzdepartement,2014,481918618,Energie Wasser Bern / Störungen,15.3,Telekommunikation,,,,,,,35813.2,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,481918618,Energie Wasser Bern / Störungen,19.3,"Zivile Bauten, Miete",,,,,,,,,,448.1,,
EFD,Eidgenössisches Finanzdepartement,2014,481918618,Energie Wasser Bern / Störungen,4.2,Maschinen und Apparate,,,,,,434.22,,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,481918618,Energie Wasser Bern / Störungen,6.2,"DL im Zusammenhang mit Personentransporten, Hotels, usw.",,,,,,,119.9,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,482485047,"ARGE Bundeshaus Wirz AG Bauunternehmung,",19.2,"Zivile Bauten, Bauleistungen inkl.Honorare",,,,,,,,,,13105085.3,,
EFD,Eidgenössisches Finanzdepartement,2014,482485047,"ARGE Bundeshaus Wirz AG Bauunternehmung,",19.4,"Zivile Bauten, Betrieb Immobilien",,,,,,,,,,31350.45,,
EFD,Eidgenössisches Finanzdepartement,2014,482272718,BUSINESS IT Fandiño,15.1,Hardware,,,,,,,11490485.21,3151.5,,,,
EFD,Eidgenössisches Finanzdepartement,2014,482272718,BUSINESS IT Fandiño,13,Bürobedarf inkl. Papier und EDV-Verbrauchsmaterial inkl. W+R,,,,,,,,25736.5,,,,
EFD,Eidgenössisches Finanzdepartement,2014,482272718,BUSINESS IT Fandiño,10,"Büromatik, inkl. Präsentationstechnik, Zubehör inkl. W+R",,,,,,,4204.6,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,482272718,BUSINESS IT Fandiño,15.3,Telekommunikation,,,,,,,1526.7,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,480008192,IBM (Schweiz) AG,15.4,SW-Pflege und HW Wartung,,,,,,,1029.3,,,9781441.36,,
EFD,Eidgenössisches Finanzdepartement,2014,480008192,IBM (Schweiz) AG,18.2,Informatik-DL exkl. Personalverleih im Bereich IKT,,,49009.55,,,,635221.45,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,480008192,IBM (Schweiz) AG,15.2,Software inkl. Lizenzen,,,,,,,,,,551566.1,,
EFD,Eidgenössisches Finanzdepartement,2014,480008192,IBM (Schweiz) AG,15.1,Hardware,,,,,,,2160,,,382780.95,,
EFD,Eidgenössisches Finanzdepartement,2014,480008192,IBM (Schweiz) AG,18.3,Beratungs-DL für Management und Organisation sowie Coaching,,,,,,,3240,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,482783446,SoftwareONE AG,15.2,Software inkl. Lizenzen,,,,,,20608.3,,,,9329082.24,,
EFD,Eidgenössisches Finanzdepartement,2014,482783446,SoftwareONE AG,15.4,SW-Pflege und HW Wartung,,,,,,,,,,1709748.58,,
EFD,Eidgenössisches Finanzdepartement,2014,482783446,SoftwareONE AG,18.2,Informatik-DL exkl. Personalverleih im Bereich IKT,,,,,,,84543.45,,,626.4,,
EFD,Eidgenössisches Finanzdepartement,2014,482783446,SoftwareONE AG,15.1,Hardware,,,,,,,,,,6589.85,,
EFD,Eidgenössisches Finanzdepartement,2014,482783446,SoftwareONE AG,10,"Büromatik, inkl. Präsentationstechnik, Zubehör inkl. W+R",,,,,,,,,,81,,
EFD,Eidgenössisches Finanzdepartement,2014,480683648,Schweizerische Bundesbahnen SBB,15.3,Telekommunikation,,,,,,4536,4860861.25,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,480683648,Schweizerische Bundesbahnen SBB,6.2,"DL im Zusammenhang mit Personentransporten, Hotels, usw.",50484.85,60070.35,196471.8,5050.8,803535.25,1112734.4,247000.9,129326.55,45046.2,234819.65,95406.5,58909.1
EFD,Eidgenössisches Finanzdepartement,2014,480683648,Schweizerische Bundesbahnen SBB,19.3,"Zivile Bauten, Miete",,,,,,1594748.52,,,,264354.45,,
EFD,Eidgenössisches Finanzdepartement,2014,480683648,Schweizerische Bundesbahnen SBB,18.1,Allg. Beratungs-DL im Fachbereich eines Amtes und Honorare,,,,,,15476.65,,,836416.25,,,
EFD,Eidgenössisches Finanzdepartement,2014,480683648,Schweizerische Bundesbahnen SBB,19.4,"Zivile Bauten, Betrieb Immobilien",,,,,,257156.88,,,,527.4,,
EFD,Eidgenössisches Finanzdepartement,2014,480683648,Schweizerische Bundesbahnen SBB,2.2,Bekleidung,,,,,,55023.05,,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,480683648,Schweizerische Bundesbahnen SBB,22,"Keiner Kategorie zuordenbar, inkl Wartung und Reparatur",,,,,,,,,,1950,,
EFD,Eidgenössisches Finanzdepartement,2014,480683648,Schweizerische Bundesbahnen SBB,19.2,"Zivile Bauten, Bauleistungen inkl.Honorare",,,,,,,,,,564.3,,
EFD,Eidgenössisches Finanzdepartement,2014,480683648,Schweizerische Bundesbahnen SBB,15.1,Hardware,,,,,,,466.55,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,480683648,Schweizerische Bundesbahnen SBB,12.1,Büro- und Raumausstattung,,,,,,,,,,427.95,,
EFD,Eidgenössisches Finanzdepartement,2014,480683648,Schweizerische Bundesbahnen SBB,4.2,Maschinen und Apparate,,,,,,225.3,,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,481666931,SAP (Schweiz) AG Systeme Anwendungen Produkte,15.4,SW-Pflege und HW Wartung,,,,,,,265626,,,4100163.85,,
EFD,Eidgenössisches Finanzdepartement,2014,481666931,SAP (Schweiz) AG Systeme Anwendungen Produkte,18.2,Informatik-DL exkl. Personalverleih im Bereich IKT,,912165.08,,,,,1752915.6,,69781.5,81330.56,,
EFD,Eidgenössisches Finanzdepartement,2014,481666931,SAP (Schweiz) AG Systeme Anwendungen Produkte,15.2,Software inkl. Lizenzen,,,,,,,,,,1884598.5,,
EFD,Eidgenössisches Finanzdepartement,2014,481666931,SAP (Schweiz) AG Systeme Anwendungen Produkte,18.3,Beratungs-DL für Management und Organisation sowie Coaching,,96012,,,,,232624.17,,58164.75,12312,,
EFD,Eidgenössisches Finanzdepartement,2014,481666931,SAP (Schweiz) AG Systeme Anwendungen Produkte,18.1,Allg. Beratungs-DL im Fachbereich eines Amtes und Honorare,,65340,,,,,,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,482573941,GHR Global Human Resources AG,18.2,Informatik-DL exkl. Personalverleih im Bereich IKT,,,,,,,9318015.22,,,,,42310.18
EFD,Eidgenössisches Finanzdepartement,2014,480476258,Flughafen Zürich AG,19.3,"Zivile Bauten, Miete",,,,,,2141304.9,,,,3434154.75,,
EFD,Eidgenössisches Finanzdepartement,2014,480476258,Flughafen Zürich AG,19.2,"Zivile Bauten, Bauleistungen inkl.Honorare",,,,,,,,,,2500000,,
EFD,Eidgenössisches Finanzdepartement,2014,480476258,Flughafen Zürich AG,19.4,"Zivile Bauten, Betrieb Immobilien",,,,,,331716.75,,,,295638.6,,
EFD,Eidgenössisches Finanzdepartement,2014,480476258,Flughafen Zürich AG,15.3,Telekommunikation,,,,,,103617.9,489526.55,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,480476258,Flughafen Zürich AG,18.3,Beratungs-DL für Management und Organisation sowie Coaching,,,,,,1965.6,,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,480476258,Flughafen Zürich AG,7.1,Fahrzeuge,,,,,,1453.05,,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,480476258,Flughafen Zürich AG,22,"Keiner Kategorie zuordenbar, inkl Wartung und Reparatur",,,,,,,300,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,488099565,AEBI & VINCENT ARCHITEKTEN SIA AG,19.1,"Zivile Bauten, Honorare ohne weitere Bauleistungen",,,,,,,,,,8533510.05,,
EFD,Eidgenössisches Finanzdepartement,2014,488099565,AEBI & VINCENT ARCHITEKTEN SIA AG,19.2,"Zivile Bauten, Bauleistungen inkl.Honorare",,,,,,,,,,48878,,
EFD,Eidgenössisches Finanzdepartement,2014,488099565,AEBI & VINCENT ARCHITEKTEN SIA AG,19.4,"Zivile Bauten, Betrieb Immobilien",,,,,,,,,,12002.55,,
EFD,Eidgenössisches Finanzdepartement,2014,482653326,Dell SA,15.1,Hardware,,,,,,,7700347.9,,,58935.6,,
EFD,Eidgenössisches Finanzdepartement,2014,482653326,Dell SA,18.2,Informatik-DL exkl. Personalverleih im Bereich IKT,,,,,,,491470.25,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,482653326,Dell SA,15.2,Software inkl. Lizenzen,,,,,,,,,,7895.55,,
EFD,Eidgenössisches Finanzdepartement,2014,482653326,Dell SA,13,Bürobedarf inkl. Papier und EDV-Verbrauchsmaterial inkl. W+R,,,,,,,,,,5907,,
EFD,Eidgenössisches Finanzdepartement,2014,487688160,MLG Metall und Planung AG,19.2,"Zivile Bauten, Bauleistungen inkl.Honorare",,,,,,,,,,8016034,,
EFD,Eidgenössisches Finanzdepartement,2014,480307235,Huber Straub AG,19.2,"Zivile Bauten, Bauleistungen inkl.Honorare",,,,,,,,,,7453759.05,,
EFD,Eidgenössisches Finanzdepartement,2014,480422034,Wincasa AG Immobilien-Dienstleistungen,19.3,"Zivile Bauten, Miete",,,,,,198365.07,,,,7033962.55,,
EFD,Eidgenössisches Finanzdepartement,2014,480422034,Wincasa AG Immobilien-Dienstleistungen,19.2,"Zivile Bauten, Bauleistungen inkl.Honorare",,,,,,,,,,7560,,
EFD,Eidgenössisches Finanzdepartement,2014,480422034,Wincasa AG Immobilien-Dienstleistungen,19.4,"Zivile Bauten, Betrieb Immobilien",,,,,,,,,,3517.66,,
EFD,Eidgenössisches Finanzdepartement,2014,482062994,Proplaning AG,19.1,"Zivile Bauten, Honorare ohne weitere Bauleistungen",,,,,,,,,,6152174.1,,
EFD,Eidgenössisches Finanzdepartement,2014,482062994,Proplaning AG,19.2,"Zivile Bauten, Bauleistungen inkl.Honorare",,,,,,,,,,689916,,
EFD,Eidgenössisches Finanzdepartement,2014,486909807,ITech Consult AG,18.2,Informatik-DL exkl. Personalverleih im Bereich IKT,,,,,157059,,5197448.41,,,,,957006.9
EFD,Eidgenössisches Finanzdepartement,2014,484679972,Elektro Burkhalter AG Elektroinstallationen,19.2,"Zivile Bauten, Bauleistungen inkl.Honorare",,,,,,,,,,5903318.3,,
EFD,Eidgenössisches Finanzdepartement,2014,484679972,Elektro Burkhalter AG Elektroinstallationen,15.1,Hardware,,,,,,,1336.05,,,142744.05,,
EFD,Eidgenössisches Finanzdepartement,2014,484679972,Elektro Burkhalter AG Elektroinstallationen,19.4,"Zivile Bauten, Betrieb Immobilien",,,,,,,,,,127185.55,,
EFD,Eidgenössisches Finanzdepartement,2014,484679972,Elektro Burkhalter AG Elektroinstallationen,22,"Keiner Kategorie zuordenbar, inkl Wartung und Reparatur",,,,,,,777.6,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,480413686,RUAG Real Estate AG,19.3,"Zivile Bauten, Miete",,,,,,,,,,5592508.55,,
EFD,Eidgenössisches Finanzdepartement,2014,480413686,RUAG Real Estate AG,19.4,"Zivile Bauten, Betrieb Immobilien",,,,,,,,,,318924.2,,
EFD,Eidgenössisches Finanzdepartement,2014,480413686,RUAG Real Estate AG,19.2,"Zivile Bauten, Bauleistungen inkl.Honorare",,,,,,,,,,108000,,
EFD,Eidgenössisches Finanzdepartement,2014,480413686,RUAG Real Estate AG,15.3,Telekommunikation,,,,,,,1131.55,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,300292240,Swietelsky Baugesellschaft m.b.H.,19.2,"Zivile Bauten, Bauleistungen inkl.Honorare",,,,,,,,,,5663978.89,,
EFD,Eidgenössisches Finanzdepartement,2014,485003086,Resource AG,18.2,Informatik-DL exkl. Personalverleih im Bereich IKT,,146766.2,,,,,5176649.5,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,485003086,Resource AG,18.3,Beratungs-DL für Management und Organisation sowie Coaching,,,,,,,19874.05,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,485003086,Resource AG,15.2,Software inkl. Lizenzen,,,,,,,19510,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,485003086,Resource AG,15.4,SW-Pflege und HW Wartung,,,,,,,7452,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,480007319,Alpiq InTec Ost AG,19.2,"Zivile Bauten, Bauleistungen inkl.Honorare",,,,,,,,,,5181880,,
EFD,Eidgenössisches Finanzdepartement,2014,480007319,Alpiq InTec Ost AG,19.4,"Zivile Bauten, Betrieb Immobilien",,,,,,,,,,88993.25,,
EFD,Eidgenössisches Finanzdepartement,2014,482451965,Acceleris GmbH,15.2,Software inkl. Lizenzen,,,,,,,,,,2698027.35,,
EFD,Eidgenössisches Finanzdepartement,2014,482451965,Acceleris GmbH,15.4,SW-Pflege und HW Wartung,,,,,,,1080,,,1339267,,
EFD,Eidgenössisches Finanzdepartement,2014,482451965,Acceleris GmbH,15.1,Hardware,,,,,,,74838.6,,,685526.45,,
EFD,Eidgenössisches Finanzdepartement,2014,482451965,Acceleris GmbH,18.2,Informatik-DL exkl. Personalverleih im Bereich IKT,,,,,,,415456.3,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,481626476,Livit SA Real Estate Management,19.3,"Zivile Bauten, Miete",,,5213160.71,,,,,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,480009158,Trüb AG,9.2,Sicherheitsdrucksachen,,,,,,,,,,4815052.6,,
EFD,Eidgenössisches Finanzdepartement,2014,480009158,Trüb AG,9.1,"Bundespublikationen, Drucksachen",,,,,,,,,,257278.75,,
EFD,Eidgenössisches Finanzdepartement,2014,480009158,Trüb AG,15.4,SW-Pflege und HW Wartung,,,,,,,,,,53294.21,,
EFD,Eidgenössisches Finanzdepartement,2014,480009158,Trüb AG,4.1,"Waffen, Munition, Sprengstoffe",,,,,,22564.25,,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,480007855,Unisys (Schweiz) AG,18.2,Informatik-DL exkl. Personalverleih im Bereich IKT,,,,,7680,179839.55,4429106.7,,,15552.8,,
EFD,Eidgenössisches Finanzdepartement,2014,480007855,Unisys (Schweiz) AG,15.4,SW-Pflege und HW Wartung,,,,,,,,,,364173.85,,
EFD,Eidgenössisches Finanzdepartement,2014,480007855,Unisys (Schweiz) AG,13,Bürobedarf inkl. Papier und EDV-Verbrauchsmaterial inkl. W+R,,,,,,,,,,2559.6,,
EFD,Eidgenössisches Finanzdepartement,2014,480007855,Unisys (Schweiz) AG,15.2,Software inkl. Lizenzen,,,,,,,,,,1188,,
EFD,Eidgenössisches Finanzdepartement,2014,481213742,CGi Immobilier,19.3,"Zivile Bauten, Miete",,,,,,2000,,,,4802458.55,,
EFD,Eidgenössisches Finanzdepartement,2014,481213742,CGi Immobilier,19.4,"Zivile Bauten, Betrieb Immobilien",,,,,,6335,,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,483886847,Konkursamt Bern-Mittelland Dienststelle Bern,19.3,"Zivile Bauten, Miete",,,,,,,,,,4802277.9,,
EFD,Eidgenössisches Finanzdepartement,2014,631042954,Poongsan Corporation,22,"Keiner Kategorie zuordenbar, inkl Wartung und Reparatur",,,,4608404.28,,,,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,481996064,Oracle Software (Schweiz) GmbH,15.4,SW-Pflege und HW Wartung,,,,,,,,,,4301158.67,,
EFD,Eidgenössisches Finanzdepartement,2014,481996064,Oracle Software (Schweiz) GmbH,15.2,Software inkl. Lizenzen,,,,,,,,,,118090.45,,
EFD,Eidgenössisches Finanzdepartement,2014,481996064,Oracle Software (Schweiz) GmbH,18.2,Informatik-DL exkl. Personalverleih im Bereich IKT,,,,,,,98266.36,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,480227487,Erne AG Holzbau,19.2,"Zivile Bauten, Bauleistungen inkl.Honorare",,,,,,,,,,4411595.4,,
EFD,Eidgenössisches Finanzdepartement,2014,480227487,Erne AG Holzbau,19.4,"Zivile Bauten, Betrieb Immobilien",,,,,,,,,,662.35,,
EFD,Eidgenössisches Finanzdepartement,2014,481660400,Swisscom Broadcast AG,16.2,Führungs- und Informatiksysteme,,,,,,2530703.25,,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,481660400,Swisscom Broadcast AG,19.3,"Zivile Bauten, Miete",,,,,,1608606.73,,,,183677.55,,
EFD,Eidgenössisches Finanzdepartement,2014,481660400,Swisscom Broadcast AG,19.4,"Zivile Bauten, Betrieb Immobilien",,,,,,6715.07,,,,1944,,
EFD,Eidgenössisches Finanzdepartement,2014,481660400,Swisscom Broadcast AG,19.1,"Zivile Bauten, Honorare ohne weitere Bauleistungen",,,,,,,,,,3888,,
EFD,Eidgenössisches Finanzdepartement,2014,481660400,Swisscom Broadcast AG,22,"Keiner Kategorie zuordenbar, inkl Wartung und Reparatur",,,,,,150,,,,,,
EFD,Eidgenössisches Finanzdepartement,2014,482249182,IQ Plus AG,18.2,Informatik-DL exkl. Personalverleih im Bereich IKT,,,,,,,4075791.45,,,,,144546.2
EFD,Eidgenössisches Finanzdepartement,2014,482582715,Business & Decision AG,18.2,Informatik-DL exkl. Personalverleih im Bereich IKT,,,,,,,3840189.3,,,,,51904.8
EFD,Eidgenössisches Finanzdepartement,2014,482582715,Business & Decision AG,15.4,SW-Pflege und HW Wartung,,,,,,,,,,32856.95,,
EFD,Eidgenössisches Finanzdepartement,2014,482582715,Business & Decision AG,15.2,Software inkl. Lizenzen,,,,,,,,,,29808,,
